Cód.	Município	Sigla	PIB(Milhares de Reais)
2607901	Jaboatão dos Guararapes	PE	13359675
2607950	Jaqueira	PE	109199
2608008	Jataúba	PE	124670
2608057	Jatobá	PE	125026
2608107	João Alfredo	PE	292056
2608206	Joaquim Nabuco	PE	183361
2608255	Jucati	PE	100427
2608305	Jupi	PE	155507
2608404	Jurema	PE	104188
2608453	Lagoa do Carro	PE	247578
2608503	Lagoa de Itaenga	PE	320808
2608602	Lagoa do Ouro	PE	115729
2608701	Lagoa dos Gatos	PE	140252
2608750	Lagoa Grande	PE	320826
2608800	Lajedo	PE	446586
2608909	Limoeiro	PE	776094
2609006	Macaparana	PE	238820
2609105	Machados	PE	212096
2609154	Manari	PE	122158
2609204	Maraial	PE	87525
2609303	Mirandiba	PE	151215
2609402	Moreno	PE	657888
2609501	Nazaré da Mata	PE	528191
2609600	Olinda	PE	5533876
2609709	Orobó	PE	321655
2609808	Orocó	PE	173758
2609907	Ouricuri	PE	666745
2610004	Palmares	PE	800304
2610103	Palmeirina	PE	68718
2610202	Panelas	PE	190164
2610301	Paranatama	PE	285573
2610400	Parnamirim	PE	166903
2610509	Passira	PE	224563
2610608	Paudalho	PE	797562
2610707	Paulista	PE	4190093
2610806	Pedra	PE	249066
2610905	Pesqueira	PE	688563
2611002	Petrolândia	PE	1329912
2611101	Petrolina	PE	6686658
2611200	Poção	PE	83988
2611309	Pombos	PE	365774
2611408	Primavera	PE	159163
2611507	Quipapá	PE	179831
2611533	Quixaba	PE	53033
2611606	Recife	PE	52401487
2611705	Riacho das Almas	PE	181658
2611804	Ribeirão	PE	448648
2611903	Rio Formoso	PE	266502
2612000	Sairé	PE	125397
2612109	Salgadinho	PE	67496
2612208	Salgueiro	PE	858918
2612307	Saloá	PE	127169
2612406	Sanharó	PE	199171
2612455	Santa Cruz	PE	108751
2612471	Santa Cruz da Baixa Verde	PE	90615
2612505	Santa Cruz do Capibaribe	PE	1511868
2612554	Santa Filomena	PE	97984
2612604	Santa Maria da Boa Vista	PE	660076
2612703	Santa Maria do Cambucá	PE	102556
2612802	Santa Terezinha	PE	85905
2612901	São Benedito do Sul	PE	96619
2613008	São Bento do Una	PE	1085366
2613107	São Caitano	PE	357396
2613206	São João	PE	224878
2613305	São Joaquim do Monte	PE	160377
2613404	São José da Coroa Grande	PE	231879
2613503	São José do Belmonte	PE	271436
2613602	São José do Egito	PE	384206
2613701	São Lourenço da Mata	PE	1181132
2613800	São Vicente Férrer	PE	213004
2613909	Serra Talhada	PE	1373040
2614006	Serrita	PE	134658
2614105	Sertânia	PE	492242
2614204	Sirinhaém	PE	490988
2614303	Moreilândia	PE	81820
2614402	Solidão	PE	43970
2614501	Surubim	PE	753841
2614600	Tabira	PE	265325
2614709	Tacaimbó	PE	162556
2614808	Tacaratu	PE	173317
2614857	Tamandaré	PE	289040
2615003	Taquaritinga do Norte	PE	280501
2615102	Terezinha	PE	61725
2615201	Terra Nova	PE	68549
2615300	Timbaúba	PE	681733
2615409	Toritama	PE	654979
2615508	Tracunhaém	PE	117984
2615607	Trindade	PE	315853
2615706	Triunfo	PE	142052
2615805	Tupanatinga	PE	186190
2615904	Tuparetama	PE	78739
2616001	Venturosa	PE	215608
2616100	Verdejante	PE	68373
2616183	Vertente do Lério	PE	60019
2616209	Vertentes	PE	160056
2616308	Vicência	PE	345664
2616407	Vitória de Santo Antão	PE	3718817
2616506	Xexéu	PE	123732
2700102	Água Branca	AL	141231
2700201	Anadia	AL	165089
2700300	Arapiraca	AL	4467590
2700409	Atalaia	AL	764295
2700508	Barra de Santo Antônio	AL	173931
2700607	Barra de São Miguel	AL	194652
2700706	Batalha	AL	167362
2700805	Belém	AL	84635
2700904	Belo Monte	AL	79156
2701001	Boca da Mata	AL	329623
2701100	Branquinha	AL	497130
2701209	Cacimbinhas	AL	94228
2701308	Cajueiro	AL	183880
2701357	Campestre	AL	58371
2701407	Campo Alegre	AL	459658
2701506	Campo Grande	AL	85721
2701605	Canapi	AL	117513
2701704	Capela	AL	184071
2701803	Carneiros	AL	61973
2701902	Chã Preta	AL	115709
2702009	Coité do Nóia	AL	98638
2702108	Colônia Leopoldina	AL	253128
2702207	Coqueiro Seco	AL	69079
2702306	Coruripe	AL	1272991
2702355	Craíbas	AL	217222
2702405	Delmiro Gouveia	AL	519693
2702504	Dois Riachos	AL	73765
2702553	Estrela de Alagoas	AL	116287
2702603	Feira Grande	AL	325086
2702702	Feliz Deserto	AL	125393
2702801	Flexeiras	AL	144425
2702900	Girau do Ponciano	AL	343940
2703007	Ibateguara	AL	134755
2703106	Igaci	AL	197467
2703205	Igreja Nova	AL	350957
2703304	Inhapi	AL	117862
2703403	Jacaré dos Homens	AL	46307
2703502	Jacuípe	AL	171490
2703601	Japaratinga	AL	161351
2703700	Jaramataia	AL	53005
2703759	Jequiá da Praia	AL	209607
2703809	Joaquim Gomes	AL	261236
2703908	Jundiá	AL	46393
2704005	Junqueiro	AL	316839
2704104	Lagoa da Canoa	AL	203937
2704203	Limoeiro de Anadia	AL	409520
2704302	Maceió	AL	22400313
2704401	Major Isidoro	AL	176185
2704500	Maragogi	AL	629303
2704609	Maravilha	AL	67727
2704708	Marechal Deodoro	AL	1926323
2704807	Maribondo	AL	144207
2704906	Mar Vermelho	AL	36713
2705002	Mata Grande	AL	223585
2705101	Matriz de Camaragibe	AL	287622
2705200	Messias	AL	156803
2705309	Minador do Negrão	AL	54561
2705408	Monteirópolis	AL	56628
2705507	Murici	AL	315441
2705606	Novo Lino	AL	128840
2705705	Olho d'Água das Flores	AL	199178
2705804	Olho d'Água do Casado	AL	70724
2705903	Olho d'Água Grande	AL	45775
2706000	Olivença	AL	79060
2706109	Ouro Branco	AL	77475
2706208	Palestina	AL	37135
2706307	Palmeira dos Índios	AL	829228
2706406	Pão de Açúcar	AL	213643
2706422	Pariconha	AL	73393
2706448	Paripueira	AL	165640
2706505	Passo de Camaragibe	AL	242971
2706604	Paulo Jacinto	AL	73017
2706703	Penedo	AL	748309
2706802	Piaçabuçu	AL	318891
2706901	Pilar	AL	482546
2707008	Pindoba	AL	35398
2707107	Piranhas	AL	246127
2707206	Poço das Trincheiras	AL	92439
2707305	Porto Calvo	AL	328170
2707404	Porto de Pedras	AL	199261
2707503	Porto Real do Colégio	AL	176892
2707602	Quebrangulo	AL	121805
2707701	Rio Largo	AL	1051171
2707800	Roteiro	AL	114923
2707909	Santa Luzia do Norte	AL	135305
2708006	Santana do Ipanema	AL	509266
2708105	Santana do Mundaú	AL	1094266
2708204	São Brás	AL	83738
2708303	São José da Laje	AL	302201
2708402	São José da Tapera	AL	226986
2708501	São Luís do Quitunde	AL	575057
2708600	São Miguel dos Campos	AL	1040711
2708709	São Miguel dos Milagres	AL	148190
2708808	São Sebastião	AL	438228
2708907	Satuba	AL	169650
2708956	Senador Rui Palmeira	AL	87739
2709004	Tanque d'Arca	AL	54579
2709103	Taquarana	AL	253778
2709152	Teotônio Vilela	AL	512360
2709202	Traipu	AL	205332
2709301	União dos Palmares	AL	942210
2709400	Viçosa	AL	339837
2800100	Amparo do São Francisco	SE	27673
2800209	Aquidabã	SE	230581
2800308	Aracaju	SE	17276301
2800407	Arauá	SE	108668
2800506	Areia Branca	SE	189025
2800605	Barra dos Coqueiros	SE	491074
2800670	Boquim	SE	292363
2800704	Brejo Grande	SE	75886
2801009	Campo do Brito	SE	197526
2801108	Canhoba	SE	43588
2801207	Canindé de São Francisco	SE	2148558
2801306	Capela	SE	375235
2801405	Carira	SE	216393
2801504	Carmópolis	SE	401848
2801603	Cedro de São João	SE	54332
2801702	Cristinápolis	SE	210469
2801900	Cumbe	SE	36873
2802007	Divina Pastora	SE	152680
2802106	Estância	SE	1697923
2802205	Feira Nova	SE	57387
2802304	Frei Paulo	SE	214798
2802403	Gararu	SE	103661
2802502	General Maynard	SE	31684
2802601	Gracho Cardoso	SE	60866
2802700	Ilha das Flores	SE	71970
2802809	Indiaroba	SE	184329
2802908	Itabaiana	SE	1801159
2803005	Itabaianinha	SE	428434
2803104	Itabi	SE	53548
2803203	Itaporanga d'Ajuda	SE	903605
2803302	Japaratuba	SE	393275
2803401	Japoatã	SE	162354
2803500	Lagarto	SE	1474880
2803609	Laranjeiras	SE	862359
2803708	Macambira	SE	64269
2803807	Malhada dos Bois	SE	42747
2803906	Malhador	SE	126567
2804003	Maruim	SE	316553
2804102	Moita Bonita	SE	129287
2804201	Monte Alegre de Sergipe	SE	138896
2804300	Muribeca	SE	91315
2804409	Neópolis	SE	253707
2804458	Nossa Senhora Aparecida	SE	83698
2804508	Nossa Senhora da Glória	SE	561374
2804607	Nossa Senhora das Dores	SE	295086
2804706	Nossa Senhora de Lourdes	SE	60994
2804805	Nossa Senhora do Socorro	SE	2557514
2804904	Pacatuba	SE	175844
2805000	Pedra Mole	SE	30280
2805109	Pedrinhas	SE	81689
2805208	Pinhão	SE	54413
2805307	Pirambu	SE	110402
2805406	Poço Redondo	SE	296409
2805505	Poço Verde	SE	238374
2805604	Porto da Folha	SE	261570
2805703	Propriá	SE	513395
2805802	Riachão do Dantas	SE	266763
2805901	Riachuelo	SE	171718
2806008	Ribeirópolis	SE	309654
2806107	Rosário do Catete	SE	386134
2806206	Salgado	SE	174694
2806305	Santa Luzia do Itanhy	SE	158436
2806404	Santana do São Francisco	SE	68790
2806503	Santa Rosa de Lima	SE	43381
2806602	Santo Amaro das Brotas	SE	126153
2806701	São Cristóvão	SE	895764
2806800	São Domingos	SE	102290
2806909	São Francisco	SE	39997
2807006	São Miguel do Aleixo	SE	36606
2807105	Simão Dias	SE	526890
2807204	Siriri	SE	142418
2807303	Telha	SE	31574
2807402	Tobias Barreto	SE	557474
2807501	Tomar do Geru	SE	121794
2807600	Umbaúba	SE	341766
2900108	Abaíra	BA	59565
2900207	Abaré	BA	137847
2900306	Acajutiba	BA	133899
2900355	Adustina	BA	112228
2900405	Água Fria	BA	110270
2900504	Érico Cardoso	BA	63260
2900603	Aiquara	BA	41111
2900702	Alagoinhas	BA	3962802
2900801	Alcobaça	BA	255143
2900900	Almadina	BA	50189
2901007	Amargosa	BA	375617
2901106	Amélia Rodrigues	BA	312636
2901155	América Dourada	BA	115315
2901205	Anagé	BA	169960
2901304	Andaraí	BA	104036
2901353	Andorinha	BA	191570
2901403	Angical	BA	134674
2901502	Anguera	BA	74348
2901601	Antas	BA	117003
2901700	Antônio Cardoso	BA	109844
2901809	Antônio Gonçalves	BA	69316
2901908	Aporá	BA	125692
2901957	Apuarema	BA	66826
2902005	Aracatu	BA	109662
2902054	Araçás	BA	209393
2902104	Araci	BA	425124
2902203	Aramari	BA	91558
2902252	Arataca	BA	81632
2902302	Aratuípe	BA	66061
2902401	Aurelino Leal	BA	106736
2902500	Baianópolis	BA	171338
2902609	Baixa Grande	BA	159363
2902658	Banzaê	BA	96594
2902708	Barra	BA	365650
2902807	Barra da Estiva	BA	255284
2902906	Barra do Choça	BA	399104
2903003	Barra do Mendes	BA	94638
2903102	Barra do Rocha	BA	63165
2903201	Barreiras	BA	4744486
2903235	Barro Alto	BA	91831
2903276	Barrocas	BA	239436
2903300	Barro Preto	BA	62245
2903409	Belmonte	BA	288836
2903508	Belo Campo	BA	130550
2903607	Biritinga	BA	121534
2903706	Boa Nova	BA	92736
2903805	Boa Vista do Tupim	BA	121711
2903904	Bom Jesus da Lapa	BA	1010113
2903953	Bom Jesus da Serra	BA	57801
2904001	Boninal	BA	96625
2904050	Bonito	BA	165167
2904100	Boquira	BA	149673
2904209	Botuporã	BA	90687
2904308	Brejões	BA	120559
2904407	Brejolândia	BA	84905
2904506	Brotas de Macaúbas	BA	80398
2904605	Brumado	BA	1768379
2904704	Buerarema	BA	192220
2904753	Buritirama	BA	128256
2904803	Caatiba	BA	65211
2904852	Cabaceiras do Paraguaçu	BA	118311
2904902	Cachoeira	BA	473574
2905008	Caculé	BA	273607
2905107	Caém	BA	73920
2905156	Caetanos	BA	86958
2905206	Caetité	BA	857297
2905305	Cafarnaum	BA	161003
2905404	Cairu	BA	1129042
2905503	Caldeirão Grande	BA	91071
2905602	Camacan	BA	282456
2905701	Camaçari	BA	23822598
2905800	Camamu	BA	346157
2905909	Campo Alegre de Lourdes	BA	217479
2906006	Campo Formoso	BA	1127396
2906105	Canápolis	BA	65720
2906204	Canarana	BA	194033
2906303	Canavieiras	BA	312194
2906402	Candeal	BA	54055
2906501	Candeias	BA	4358053
2906600	Candiba	BA	111715
2906709	Cândido Sales	BA	211022
2906808	Cansanção	BA	260074
2906824	Canudos	BA	127606
2906857	Capela do Alto Alegre	BA	89803
2906873	Capim Grosso	BA	427530
2906899	Caraíbas	BA	67984
2906907	Caravelas	BA	349020
2907004	Cardeal da Silva	BA	103203
2907103	Carinhanha	BA	214414
2907202	Casa Nova	BA	690274
2907301	Castro Alves	BA	275782
2907400	Catolândia	BA	85280
2907509	Catu	BA	597138
2907558	Caturama	BA	59397
2907608	Central	BA	156293
2907707	Chorrochó	BA	76584
2907806	Cícero Dantas	BA	269772
2907905	Cipó	BA	130816
2908002	Coaraci	BA	151732
2908101	Cocos	BA	317899
2908200	Conceição da Feira	BA	268924
2908309	Conceição do Almeida	BA	159719
2908408	Conceição do Coité	BA	731751
2908507	Conceição do Jacuípe	BA	2247716
2908606	Conde	BA	271798
2908705	Condeúba	BA	148888
2908804	Contendas do Sincorá	BA	36873
2908903	Coração de Maria	BA	172368
2909000	Cordeiros	BA	55440
2909109	Coribe	BA	125814
2909208	Coronel João Sá	BA	131324
2909307	Correntina	BA	1944162
2909406	Cotegipe	BA	126743
2909505	Cravolândia	BA	37416
2909604	Crisópolis	BA	152698
2909703	Cristópolis	BA	111540
2909802	Cruz das Almas	BA	984676
2909901	Curaçá	BA	317755
2910008	Dário Meira	BA	90542
2910057	Dias d'Ávila	BA	2910592
2910107	Dom Basílio	BA	110969
2910206	Dom Macedo Costa	BA	32123
2910305	Elísio Medrado	BA	57724
2910404	Encruzilhada	BA	182251
2910503	Entre Rios	BA	558484
2910602	Esplanada	BA	627913
2910701	Euclides da Cunha	BA	552703
2910727	Eunápolis	BA	2890519
2910750	Fátima	BA	170408
2910776	Feira da Mata	BA	45471
2910800	Feira de Santana	BA	14683080
2910859	Filadélfia	BA	119656
2910909	Firmino Alves	BA	48121
2911006	Floresta Azul	BA	78909
2911105	Formosa do Rio Preto	BA	2695149
2911204	Gandu	BA	360634
2911253	Gavião	BA	38835
2911303	Gentio do Ouro	BA	148132
2911402	Glória	BA	170892
2911501	Gongogi	BA	58635
2911600	Governador Mangabeira	BA	179460
2911659	Guajeru	BA	52497
2911709	Guanambi	BA	1340984
2911808	Guaratinga	BA	196785
2911857	Heliópolis	BA	95941
2911907	Iaçu	BA	202020
2912004	Ibiassucê	BA	82084
2912103	Ibicaraí	BA	182621
2912202	Ibicoara	BA	304213
2912301	Ibicuí	BA	145956
2912400	Ibipeba	BA	134000
2912509	Ibipitanga	BA	100824
2912608	Ibiquera	BA	27699
2912707	Ibirapitanga	BA	196724
2912806	Ibirapuã	BA	280094
2912905	Ibirataia	BA	167450
2913002	Ibitiara	BA	98964
2913101	Ibititá	BA	119180
2913200	Ibotirama	BA	332938
2913309	Ichu	BA	43130
2913408	Igaporã	BA	178896
2913457	Igrapiúna	BA	147935
2913507	Iguaí	BA	192841
2913606	Ilhéus	BA	4257765
2913705	Inhambupe	BA	637999
2913804	Ipecaetá	BA	80086
2913903	Ipiaú	BA	454267
2914000	Ipirá	BA	662518
2914109	Ipupiara	BA	79898
2914208	Irajuba	BA	70401
2914307	Iramaia	BA	72929
2914406	Iraquara	BA	403307
2914505	Irará	BA	252602
2914604	Irecê	BA	1212205
2914653	Itabela	BA	351605
2914703	Itaberaba	BA	901157
2914802	Itabuna	BA	4081367
2914901	Itacaré	BA	306912
2915007	Itaeté	BA	94365
2915106	Itagi	BA	100818
2915205	Itagibá	BA	136513
2915304	Itagimirim	BA	111647
2915353	Itaguaçu da Bahia	BA	120670
2915403	Itaju do Colônia	BA	66320
2915502	Itajuípe	BA	229587
2915601	Itamaraju	BA	901084
2915700	Itamari	BA	70300
2915809	Itambé	BA	235911
2915908	Itanagra	BA	66376
2916005	Itanhém	BA	226290
2916104	Itaparica	BA	237119
2916203	Itapé	BA	89298
2916302	Itapebi	BA	282683
2916401	Itapetinga	BA	1077098
2916500	Itapicuru	BA	270691
2916609	Itapitanga	BA	73919
2916708	Itaquara	BA	65855
2916807	Itarantim	BA	273664
2916856	Itatim	BA	334514
2916906	Itiruçu	BA	94469
2917003	Itiúba	BA	259821
2917102	Itororó	BA	221536
2917201	Ituaçu	BA	159854
2917300	Ituberá	BA	298580
2917334	Iuiu	BA	95741
2917359	Jaborandi	BA	665555
2917409	Jacaraci	BA	101090
2917508	Jacobina	BA	1385788
2917607	Jaguaquara	BA	548135
2917706	Jaguarari	BA	643957
2917805	Jaguaripe	BA	168290
2917904	Jandaíra	BA	121186
2918001	Jequié	BA	2631036
2918100	Jeremoabo	BA	325088
2918209	Jiquiriçá	BA	99858
2918308	Jitaúna	BA	171001
2918357	João Dourado	BA	210015
2918407	Juazeiro	BA	4095394
2918456	Jucuruçu	BA	94748
2918506	Jussara	BA	104687
2918555	Jussari	BA	54157
2918605	Jussiape	BA	56187
2918704	Lafaiete Coutinho	BA	37916
2918753	Lagoa Real	BA	90076
2918803	Laje	BA	236331
2918902	Lajedão	BA	58456
2919009	Lajedinho	BA	64747
2919058	Lajedo do Tabocal	BA	66271
2919108	Lamarão	BA	51782
2919157	Lapão	BA	207161
2919207	Lauro de Freitas	BA	6449830
2919306	Lençóis	BA	121631
2919405	Licínio de Almeida	BA	107939
2919504	Livramento de Nossa Senhora	BA	450744
2919553	Luís Eduardo Magalhães	BA	6184173
2919603	Macajuba	BA	73377
2919702	Macarani	BA	167426
2919801	Macaúbas	BA	368975
2919900	Macururé	BA	43463
2919926	Madre de Deus	BA	477348
2919959	Maetinga	BA	45721
2920007	Maiquinique	BA	101846
2920106	Mairi	BA	131718
2920205	Malhada	BA	137189
2920304	Malhada de Pedras	BA	62235
2920403	Manoel Vitorino	BA	137100
2920452	Mansidão	BA	76142
2920502	Maracás	BA	844771
2920601	Maragogipe	BA	331027
2920700	Maraú	BA	232909
2920809	Marcionílio Souza	BA	77052
2920908	Mascote	BA	130097
2921005	Mata de São João	BA	1135810
2921054	Matina	BA	74239
2921104	Medeiros Neto	BA	329936
2921203	Miguel Calmon	BA	216980
2921302	Milagres	BA	94596
2921401	Mirangaba	BA	116242
2921450	Mirante	BA	58668
2921500	Monte Santo	BA	340177
2921609	Morpará	BA	63619
2921708	Morro do Chapéu	BA	378311
2921807	Mortugaba	BA	88277
2921906	Mucugê	BA	344151
2922003	Mucuri	BA	2460443
2922052	Mulungu do Morro	BA	384541
2922102	Mundo Novo	BA	161059
2922201	Muniz Ferreira	BA	50547
2922250	Muquém do São Francisco	BA	139935
2922300	Muritiba	BA	250727
2922409	Mutuípe	BA	220968
2922508	Nazaré	BA	262002
2922607	Nilo Peçanha	BA	129217
2922656	Nordestina	BA	145734
2922706	Nova Canaã	BA	127548
2922730	Nova Fátima	BA	77178
2922755	Nova Ibiá	BA	73191
2922805	Nova Itarana	BA	50801
2922854	Nova Redenção	BA	53574
2922904	Nova Soure	BA	208052
2923001	Nova Viçosa	BA	492650
2923035	Novo Horizonte	BA	79184
2923050	Novo Triunfo	BA	77894
2923100	Olindina	BA	200016
2923209	Oliveira dos Brejinhos	BA	170914
2923308	Ouriçangas	BA	55492
2923357	Ourolândia	BA	155060
2923407	Palmas de Monte Alto	BA	166182
2923506	Palmeiras	BA	79877
2923605	Paramirim	BA	207979
2923704	Paratinga	BA	215631
2923803	Paripiranga	BA	278730
2923902	Pau Brasil	BA	91031
2924009	Paulo Afonso	BA	3478057
2924058	Pé de Serra	BA	94691
2924108	Pedrão	BA	40542
2924207	Pedro Alexandre	BA	98566
2924306	Piatã	BA	125409
2924405	Pilão Arcado	BA	234347
2924504	Pindaí	BA	187947
2924603	Pindobaçu	BA	132507
2924652	Pintadas	BA	85893
2924678	Piraí do Norte	BA	79598
2924702	Piripá	BA	68115
2924801	Piritiba	BA	152544
2924900	Planaltino	BA	67756
2925006	Planalto	BA	238152
2925105	Poções	BA	475306
2925204	Pojuca	BA	1036929
2925253	Ponto Novo	BA	113256
2925303	Porto Seguro	BA	3125716
2925402	Potiraguá	BA	84653
2925501	Prado	BA	444042
2925600	Presidente Dutra	BA	100821
2925709	Presidente Jânio Quadros	BA	81854
2925758	Presidente Tancredo Neves	BA	257653
2925808	Queimadas	BA	204253
2925907	Quijingue	BA	178653
2925931	Quixabeira	BA	61016
2925956	Rafael Jambeiro	BA	304402
2926004	Remanso	BA	365231
2926103	Retirolândia	BA	122566
2926202	Riachão das Neves	BA	978803
2926301	Riachão do Jacuípe	BA	356076
2926400	Riacho de Santana	BA	253584
2926509	Ribeira do Amparo	BA	129421
2926608	Ribeira do Pombal	BA	562050
2926657	Ribeirão do Largo	BA	80476
2926707	Rio de Contas	BA	119037
2926806	Rio do Antônio	BA	100745
2926905	Rio do Pires	BA	82359
2927002	Rio Real	BA	883990
2927101	Rodelas	BA	89849
2927200	Ruy Barbosa	BA	300421
2927309	Salinas da Margarida	BA	165520
2927408	Salvador	BA	63526092
2927507	Santa Bárbara	BA	168600
2927606	Santa Brígida	BA	98386
2927705	Santa Cruz Cabrália	BA	416749
2927804	Santa Cruz da Vitória	BA	54660
2927903	Santa Inês	BA	69634
2928000	Santaluz	BA	374026
2928059	Santa Luzia	BA	93589
2928109	Santa Maria da Vitória	BA	466209
2928208	Santana	BA	249742
2928307	Santanópolis	BA	50741
2928406	Santa Rita de Cássia	BA	225131
2928505	Santa Terezinha	BA	73519
2928604	Santo Amaro	BA	811060
2928703	Santo Antônio de Jesus	BA	2176014
2928802	Santo Estêvão	BA	731819
2928901	São Desidério	BA	3645981
2928950	São Domingos	BA	70129
2929008	São Félix	BA	208072
2929057	São Félix do Coribe	BA	214331
2929107	São Felipe	BA	186884
2929206	São Francisco do Conde	BA	8862470
2929255	São Gabriel	BA	115679
2929305	São Gonçalo dos Campos	BA	1021937
2929354	São José da Vitória	BA	48415
2929370	São José do Jacuípe	BA	87157
2929404	São Miguel das Matas	BA	133066
2929503	São Sebastião do Passé	BA	640577
2929602	Sapeaçu	BA	164718
2929701	Sátiro Dias	BA	206615
2929750	Saubara	BA	133358
2929800	Saúde	BA	84214
2929909	Seabra	BA	528108
2930006	Sebastião Laranjeiras	BA	79465
2930105	Senhor do Bonfim	BA	873476
2930154	Serra do Ramalho	BA	281391
2930204	Sento Sé	BA	918209
2930303	Serra Dourada	BA	143661
2930402	Serra Preta	BA	113344
2930501	Serrinha	BA	869567
2930600	Serrolândia	BA	93133
2930709	Simões Filho	BA	5813346
2930758	Sítio do Mato	BA	94716
2930766	Sítio do Quinto	BA	76653
2930774	Sobradinho	BA	691838
2930808	Souto Soares	BA	116189
2930907	Tabocas do Brejo Velho	BA	151197
2931004	Tanhaçu	BA	183573
2931053	Tanque Novo	BA	164747
2931103	Tanquinho	BA	53760
2931202	Taperoá	BA	167745
2931301	Tapiramutá	BA	109650
2931350	Teixeira de Freitas	BA	2585821
2931400	Teodoro Sampaio	BA	72569
2931509	Teofilândia	BA	158219
2931608	Teolândia	BA	169394
2931707	Terra Nova	BA	115488
2931806	Tremedal	BA	113237
2931905	Tucano	BA	451274
2932002	Uauá	BA	193992
2932101	Ubaíra	BA	168822
2932200	Ubaitaba	BA	212190
2932309	Ubatã	BA	193055
2932408	Uibaí	BA	88948
2932457	Umburanas	BA	150363
2932507	Una	BA	261393
2932606	Urandi	BA	161298
2932705	Uruçuca	BA	228309
2932804	Utinga	BA	159082
2932903	Valença	BA	1454682
2933000	Valente	BA	225646
2933059	Várzea da Roça	BA	90516
2933109	Várzea do Poço	BA	82640
2933158	Várzea Nova	BA	106116
2933174	Varzedo	BA	100692
2933208	Vera Cruz	BA	540232
2933257	Vereda	BA	71876
2933307	Vitória da Conquista	BA	7035610
2933406	Wagner	BA	68752
2933455	Wanderley	BA	127563
2933505	Wenceslau Guimarães	BA	244381
2933604	Xique-Xique	BA	392049
3100104	Abadia dos Dourados	MG	127960
3100203	Abaeté	MG	494335
3100302	Abre Campo	MG	187687
3100401	Acaiaca	MG	44257
3100500	Açucena	MG	100922
3100609	Água Boa	MG	138472
3100708	Água Comprida	MG	132298
3100807	Aguanil	MG	60028
3100906	Águas Formosas	MG	232055
3101003	Águas Vermelhas	MG	217830
3101102	Aimorés	MG	456121
3101201	Aiuruoca	MG	92760
3101300	Alagoa	MG	35958
3101409	Albertina	MG	88544
3101508	Além Paraíba	MG	911203
3101607	Alfenas	MG	2604007
3101631	Alfredo Vasconcelos	MG	94650
3101706	Almenara	MG	534419
3101805	Alpercata	MG	78888
3101904	Alpinópolis	MG	356365
3102001	Alterosa	MG	212439
3102050	Alto Caparaó	MG	67765
3102100	Alto Rio Doce	MG	169549
3102209	Alvarenga	MG	38671
3102308	Alvinópolis	MG	270359
3102407	Alvorada de Minas	MG	47476
3102506	Amparo do Serra	MG	45952
3102605	Andradas	MG	883807
3102704	Cachoeira de Pajeú	MG	97928
3102803	Andrelândia	MG	232963
3102852	Angelândia	MG	87091
3102902	Antônio Carlos	MG	163821
3103009	Antônio Dias	MG	249400
3103108	Antônio Prado de Minas	MG	23240
3103207	Araçaí	MG	55492
3103306	Aracitaba	MG	24836
3103405	Araçuaí	MG	402524
3103504	Araguari	MG	4660911
3103603	Arantina	MG	49288
3103702	Araponga	MG	80818
3103751	Araporã	MG	1286021
3103801	Arapuá	MG	113268
3103900	Araújos	MG	304778
3104007	Araxá	MG	6176237
3104106	Arceburgo	MG	289719
3104205	Arcos	MG	1271216
3104304	Areado	MG	230058
3104403	Argirita	MG	33113
3104452	Aricanduva	MG	51686
3104502	Arinos	MG	218641
3104601	Astolfo Dutra	MG	266184
3104700	Ataléia	MG	126586
3104809	Augusto de Lima	MG	71275
3104908	Baependi	MG	274669
3105004	Baldim	MG	112526
3105103	Bambuí	MG	540778
3105202	Bandeira	MG	43418
3105301	Bandeira do Sul	MG	72866
3105400	Barão de Cocais	MG	810863
3105509	Barão de Monte Alto	MG	48516
3105608	Barbacena	MG	2860271
3105707	Barra Longa	MG	60981
3105905	Barroso	MG	396152
3106002	Bela Vista de Minas	MG	254181
3106101	Belmiro Braga	MG	51617
3106200	Belo Horizonte	MG	91957092
3106309	Belo Oriente	MG	1694555
3106408	Belo Vale	MG	152167
3106507	Berilo	MG	94917
3106606	Bertópolis	MG	36923
3106655	Berizal	MG	41405
3106705	Betim	MG	25483677
3106804	Bias Fortes	MG	32442
3106903	Bicas	MG	251698
3107000	Biquinhas	MG	42356
3107109	Boa Esperança	MG	818685
3107208	Bocaina de Minas	MG	57241
3107307	Bocaiúva	MG	843823
3107406	Bom Despacho	MG	1314608
3107505	Bom Jardim de Minas	MG	108238
3107604	Bom Jesus da Penha	MG	124018
3107703	Bom Jesus do Amparo	MG	85347
3107802	Bom Jesus do Galho	MG	151540
3107901	Bom Repouso	MG	124069
3108008	Bom Sucesso	MG	282241
3108107	Bonfim	MG	89771
3108206	Bonfinópolis de Minas	MG	194923
3108255	Bonito de Minas	MG	73351
3108305	Borda da Mata	MG	304115
3108404	Botelhos	MG	228563
3108503	Botumirim	MG	54322
3108552	Brasilândia de Minas	MG	260427
3108602	Brasília de Minas	MG	308811
3108701	Brás Pires	MG	35750
3108800	Braúnas	MG	232421
3108909	Brazópolis	MG	170173
3109006	Brumadinho	MG	2583875
3109105	Bueno Brandão	MG	150836
3109204	Buenópolis	MG	122719
3109253	Bugre	MG	34191
3109303	Buritis	MG	805435
3109402	Buritizeiro	MG	434421
3109451	Cabeceira Grande	MG	304517
